연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
827,2023-05-04,2023-05-04~2023-05-17,한국생명존중희망재단,협회·회원단체 사무원,상용직,월급,2047000 ,무관,0년개월,고졸,,    ,"서울특별시 중구 을지로 6 , 1501호","협회,단체",서울지역본부,2023-05-04,1588-1519
828,2023-05-04,2023-05-04~2023-05-31,(주)한섬,매장 정리원(매장 보조원),계약직,시급,9620 ,무관,무관,무관,,    ,서울특별시 강남구 도산대로 523 (청담동) 한섬빌딩,대기업,서울동부지사,2023-05-04,1588-1519
829,2023-05-04,2023-05-04~2023-05-31,(주)한섬,경영 기획 사무원,계약직,시급,9620 ,무관,무관,무관,,    ,서울특별시 강남구 도산대로 523 (청담동) 한섬빌딩,대기업,서울동부지사,2023-05-04,1588-1519
830,2023-05-04,2023-05-04~2023-07-21,쿠팡 주식회사,총무 및 일반 사무원,계약직,월급,2100000 ,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,2023-05-04,1588-1519
831,2023-05-04,2023-05-04~2023-07-21,쿠팡 주식회사,교육·훈련 사무원,계약직,월급,2100000 ,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,2023-05-04,1588-1519
832,2023-05-04,2023-05-04~2023-05-12,메가스터디교육(주),매장 정리원(매장 보조원),계약직,월급,1000000 ,무관,무관,무관,,    ,"서울특별시 서초구 효령로 321 (서초동, 덕원빌딩) (서초동)",대기업,서울동부지사,2023-05-04,1588-1519
833,2023-05-04,2023-05-04~2023-05-12,쿠팡풀필먼트서비스유한회사,마케팅·광고·홍보·상품기획 사무원,계약직,월급,1080000 ,무관,무관,무관,,    ,경기도 평택시 포승읍 하만호길 153 .,중소,서울동부지사,2023-05-04,1588-1519
834,2023-05-04,2023-05-04~2023-05-12,마스턴투자운용(주),환경 미화원,계약직,월급,1200000 ,무관,무관,무관,,    ,"서울특별시 서초구 강남대로 465 A동 21층(서초동, 강남교보타워) (서초동)",중소,서울동부지사,2023-05-04,1588-1519
835,2023-05-04,2023-05-04~2023-05-31,(주)동해식품,식품 분야 단순 종사원,상용직,월급,2200000 ,무관,무관,무관,,    ,경기도 광주시 광남안로 29-10 (주)동해식품 (태전동),중소,경기동부지사,2023-05-04,1588-1519
836,2023-05-04,2023-05-04~2023-05-31,(주)우린,물류 사무원(물류 관리사),상용직,월급,2100000 ,무관,0년개월,무관,,    ,경기도 광주시 도척면 도척로 401-82 주식회사 우린,중소,경기동부지사,2023-05-04,1588-1519
837,2023-05-04,2023-05-04~2023-05-31,(주)동구밭,화장품·비누제품 생산기계 조작원,상용직,월급,1005290 ,무관,무관,무관,,    ,"경기도 하남시 미사강변서로 25 FB329호, FB330호, FB331호, FB332호, (풍산동)",중소,경기동부지사,2023-05-04,1588-1519
838,2023-05-04,2023-05-04~2023-05-31,(주)유창트레이딩,섬유·의복 분야 단순 종사원,상용직,월급,2010580 ,무관,0년개월,무관,,    ,경기도 광주시 오포읍 회안대로 71 16-10 ,중소,경기동부지사,2023-05-04,1588-1519
839,2023-05-04,2023-05-04~2023-05-20,(주)현대캐터링시스템,주방 보조원(일반 음식점),계약직,시급,9620 ,무관,0년개월,무관,,    ,경기도 성남시 분당구 야탑로 98 2층 (주)현대캐터링시스템 (야탑동),중소,경기동부지사,2023-05-04,1588-1519
840,2023-05-04,2023-05-04~2023-05-31,(주)캠프리본,섬유·의복 분야 단순 종사원,상용직,월급,1005290 ,무관,무관,무관,금융·회계·세무학,    ,경기도 하남시 하남대로 947 하남테크노밸리 U1센터 A동 1010호,중소,경기동부지사,2023-05-04,1588-1519
841,2023-05-04,2023-05-04~2023-05-30,가온브로드밴드(주),사무 보조원(일반사업체),계약직,시급,10000 ,무관,0년개월,무관,,    ,경기도 성남시 분당구 성남대로 884-3 4층  (야탑동),중소,경기동부지사,2023-05-04,1588-1519
842,2023-05-04,2023-05-04~2023-05-31,(주)식판천사,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,월급,2300000 ,무관,0년개월,무관,,    ,경기도 광주시 오포읍 오포로859번길 34 (주)식판천사,중소,경기동부지사,2023-05-04,1588-1519
843,2023-05-04,2023-05-04~2023-05-14,고려대학교안암병원,의료 보조원,계약직,시급,10020 ,무관,무관,고졸,,    ,서울특별시 성북구 인촌로 73 고려대안암병원,중소,서울북부지사,2023-05-09,1588-1519
844,2023-05-03,2023-05-03~2023-06-09,(주)광진산업,펄프·종이 제조장치 조작원,계약직,시급,9620 ,무관,무관,무관,,    ,충청남도 금산군 추부면 추풍로 146 (장대리),중소,대전지역본부,2023-05-03,1588-1519
845,2023-05-03,2023-05-03~2023-05-31,신양중학교,환경 미화원,계약직,시급,12030 ,무관,0년개월,무관,,    ,서울특별시 광진구 자양강변길 73 (자양동),"공사,공공",서울북부지사,2023-05-04,1588-1519
846,2023-05-03,2023-05-03~2023-06-05,착한삼계탕,주방 보조원(일반 음식점),상용직,시급,9620 ,무관,0년개월,무관,,    ,강원도 원주시 감영길 37 (중앙동),개인,강원지사,2023-05-03,1588-1519
847,2023-05-03,2023-05-03~2023-05-31,호박꽃필무렵,주방 보조원(일반 음식점),상용직,시급,10000 ,무관,0년개월,무관,,    ,강원도 원주시 지정면 월송석화로 496 1층,개인,강원지사,2023-05-03,1588-1519
848,2023-05-03,2023-05-03~2023-06-30,에스케이머티리얼즈에어플러스 주식회사 청주1공장,사무 보조원(일반사업체),계약직,시급,9620 ,무관,무관,무관,,    ,충청북도 청주시 흥덕구 2순환로894번길 63 (외북동),대기업,충북지사,2023-05-03,1588-1519
849,2023-05-03,2023-05-04~2023-05-10,군산중앙초등학교(직장),"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,시급,9620 ,무관,0년개월,무관,,    ,전라북도 군산시 중앙로2가동 141,"공사,공공",전북지사,2023-05-09,1588-1519
850,2023-05-03,2023-05-03~2023-06-16,농업회사법인 파인에이플러스 주식회사,일반 음식점 서빙원,시간제,시급,9620 ,무관,0년개월,무관,,    ,경상남도 거제시 둔덕면 청마로 206 (거림리),중소,경남지사,2023-05-09,1588-1519
851,2023-05-03,2023-05-03~2023-05-10,(주)한국시세이도,음료 조리사(바리스타 포함),시간제,시급,9620 ,무관,무관,무관,,    ,서울특별시 강남구 강남대로 298 (역삼동) 8층 (주)한국시세이도,중소,서울남부지사,2023-05-10,1588-1519
852,2023-05-03,2023-05-03~2023-05-10,(학)일송학원한림대성심병원,병원행정 사무원(원무),상용직,월급,1050000 ,무관,0년개월,무관,,    ,경기도 안양시 동안구 평촌동 896-1,대기업,서울남부지사,2023-05-10,1588-1519
853,2023-05-03,2023-05-03~2023-05-10,빅픽처인터렉티브,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1200000 ,무관,0년개월,무관,,    ,서울특별시 금천구 두산로9길 31 (독산동),중소,서울남부지사,2023-05-03,1588-1519
854,2023-05-03,2023-05-03~2023-08-02,성진하니콤,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620 ,무관,0년개월,무관,,    ,경상북도 칠곡군 기산면 죽전1길 22-7 성진하니콤,개인,대구지역본부,2023-05-03,1588-1519
855,2023-05-03,2023-05-03~2023-06-30,샤인,기타 기계 조립·검사원,상용직,시급,9620 ,무관,0년개월,무관,,    ,인천광역시 미추홀구 염전로 336 501호(주안동),개인,인천지사,2023-05-03,1588-1519
856,2023-05-03,2023-05-03~2023-05-21,삼성생명보험(주),사무 보조원(일반사업체),계약직,월급,1174000 ,무관,무관,무관,,    ,"서울특별시 서초구 서초대로74길 11 (서초동, 삼성전자 서초사옥) (서초동)",중소,광주지역본부,2023-05-03,1588-1519
857,2023-05-03,2023-05-03~2023-06-30,쿠팡풀필먼트서비스유한회사,기타 텔레마케터,계약직,월급,1080000 ,무관,무관,무관,,    ,경기도 평택시 포승읍 하만호길 153 .,중소,광주지역본부,2023-05-10,1588-1519
858,2023-05-03,2023-05-03~2023-08-02,올바름,식품 분야 단순 종사원,상용직,시급,9620 ,무관,0년개월,무관,,    ,전라남도 장성군 동화면 금강산로 236 .,중소,광주지역본부,2023-05-03,1588-1519
859,2023-05-03,2023-05-03~2023-05-21,삼성생명보험(주),사무 보조원(일반사업체),계약직,월급,1174000 ,무관,무관,무관,,    ,"서울특별시 서초구 서초대로74길 11 (서초동, 삼성전자 서초사옥) (서초동)",중소,대전지역본부,2023-05-03,1588-1519
860,2023-05-03,2023-05-03~2023-05-31,주식회사 대연 서울지사,환경 미화원,계약직,월급,1020000 ,무관,0년개월,무관,,    ,서울특별시 영등포구 경인로 775 (문래동3가),대기업,서울북부지사,2023-05-03,1588-1519
861,2023-05-03,2023-05-03~2023-05-17,(주)우리일터,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9620 ,무관,무관,무관,,    ,"경기도 부천시 오정구 석천로 397 102동 1305호(삼정동, 부천테크노파크쌍용3차) (,부천테크노파크쌍용3차)",중소,경기서부지사,2023-05-03,1588-1519
862,2023-05-03,2023-05-03~2023-05-31,(주)현테크,자동차 부분품 조립·검사원,상용직,시급,9620 ,무관,무관,무관,,    ,충청남도 아산시 둔포면 아산밸리서로 70-11 (주)현테크,중소,충남지사,2023-05-10,1588-1519
863,2023-05-03,2023-05-03~2023-08-01,(주)아름다운비행,음료 조리사(바리스타 포함),상용직,월급,2020000 ,무관,무관,무관,,    ,경기도 양주시 남면 삼육사로 249-43 579-8,중소,경기북부지사,2023-05-03,1588-1519
864,2023-05-03,2023-05-03~2023-06-30,오에스(주),기계·금속 분야 단순 종사원,상용직,시급,9620 ,무관,무관,무관,,    ,울산광역시 북구 모듈화산업로 242  (연암동),중소,울산지사,2023-05-03,1588-1519
865,2023-05-03,2023-05-03~2023-05-07,한국교통안전공단,사무 보조원(공공기관),계약직,시급,9620 ,무관,0년개월,무관,,    ,서울특별시 마포구 월드컵로 220 한국교통안전공단 서울본부 3층 (성산동),대기업,울산지사,2023-05-03,1588-1519
866,2023-05-03,2023-05-03~2023-05-07,아이갓에브리씽 울주군청점,음료 조리사(바리스타 포함),계약직,시급,9620 ,무관,0년개월,무관,,    ,울산광역시 울주군 청량읍 군청로 1 (울주군청),"협회,단체",울산지사,2023-05-03,1588-1519
867,2023-05-03,2023-05-03~2023-06-30,(주)호텔신라,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1125290 ,무관,무관,무관,,    ,서울특별시 중구 동호로 249  (장충동2가),중소,서울지역본부,2023-05-03,1588-1519
868,2023-05-03,2023-05-03~2023-05-21,삼성생명보험(주),사무 보조원(일반사업체),계약직,월급,1174000 ,무관,무관,무관,,    ,"서울특별시 서초구 서초대로74길 11 (서초동, 삼성전자 서초사옥) (서초동)",중소,서울동부지사,2023-05-03,1588-1519
869,2023-05-03,2023-05-03~2023-05-12,(주)미라콤아이앤씨,웹 디자이너,계약직,연봉,30000000 ,무관,무관,무관,,    ,서울특별시 송파구 올림픽로35길 123 향군타워 10층 (신천동),중소,서울동부지사,2023-05-03,1588-1519
870,2023-05-03,2023-05-03~2023-06-30,이투스에듀주식회사,기타 경영지원 서비스 관리자,계약직,월급,1900000 ,무관,무관,무관,,    ,서울특별시 강남구 강남대로94길 30  (역삼동),중소,서울동부지사,2023-05-03,1588-1519
871,2023-05-03,2023-05-03~2023-08-02,밀알학교사회적협동조합,매장 정리원(매장 보조원),시간제,시급,9620 ,무관,0년개월,무관,,    ,서울특별시 강남구 일원로 90 밀알학교 내(일원동),"협회,단체",서울동부지사,2023-05-10,1588-1519
872,2023-05-03,2023-05-03~2023-05-31,주식회사팜파스,총무 및 일반 사무원,상용직,월급,2100000 ,무관,무관,무관,,    ,경기도 광주시 오포읍 오포안로 325-45 (주)팜파스,중소,경기동부지사,2023-05-03,1588-1519
873,2023-05-03,2023-05-03~2023-05-20,주식회사 링키지랩,음료 조리사(바리스타 포함),계약직,시급,9620 ,무관,무관,무관,,    ,서울특별시 성동구 성수일로6길 33 아연디지털타워 3층,중소,경기동부지사,2023-05-03,1588-1519
874,2023-05-03,2023-05-03~2023-05-31,웬떡마을영농조합법인,식품 분야 단순 종사원,상용직,월급,2010580 ,무관,0년개월,무관,,    ,경기도 용인시 처인구 원삼면 어현로 10 웬떡마을영농조합법인,개인,경기동부지사,2023-05-03,1588-1519
875,2023-05-03,2023-05-03~2023-05-31,(사)한국건강관리협회,사무 보조원(일반사업체),계약직,월급,1170000 ,무관,무관,무관,,    ,서울특별시 동대문구 왕산로 78 (사)한국건강관리협회 서울특별시동부지부 (용두동),중소,서울북부지사,2023-05-03,1588-1519
876,2023-05-03,2023-05-03~2023-05-30,(주)자카본,전산자료 입력원(DB·단순자료),계약직,시급,9620 ,무관,0년개월,무관,,    ,강원도 철원군 갈말읍 갈말로 32-31 주식회사 자카본,중소,강원지사,2023-05-10,1588-1519
877,2023-05-02,2023-05-02~2023-05-04,쿠팡풀필먼트서비스유한회사,모니터 요원,상용직,월급,1080000 ,무관,무관,무관,,    ,경기도 평택시 포승읍 하만호길 153 .,중소,대전지역본부,2023-05-02,1588-1519
878,2023-05-02,2023-05-02~2023-05-10,무학중학교,환경 미화원,계약직,시급,9620 ,무관,무관,무관,,    ,서울특별시 성동구 행당로 120 (행당동),"공사,공공",서울북부지사,2023-05-02,1588-1519
879,2023-05-02,2023-05-02~2023-05-23,에이원심사손해사정(주),단순 경리 사무원,상용직,월급,1800000 ,무관,0년개월,무관,,    ,서울특별시 영등포구 선유로49길 23 (양평동4가),개인,대전지역본부,2023-05-02,1588-1519
880,2023-05-02,2023-05-02~2023-06-30,(주)뉴다온,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620 ,무관,0년개월,무관,,    ,충청남도 논산시 노성면 장마루로 766-9 (주)뉴다온,중소,대전지역본부,2023-05-02,1588-1519
881,2023-05-02,2023-05-02~2023-05-12,(학)아주대학교의료원,병원행정 사무원(원무),계약직,시급,9800 ,무관,무관,무관,,    ,경기도 수원시 영통구 월드컵로 164 아주대병원(원천동),대기업,경기지역본부,2023-05-02,1588-1519
882,2023-05-02,2023-05-02~2023-05-04,쿠팡풀필먼트서비스유한회사,노무 사무원,계약직,월급,1080000 ,무관,무관,무관,,    ,경기도 평택시 포승읍 하만호길 153 .,중소,경기지역본부,2023-05-02,1588-1519
883,2023-05-02,2023-05-02~2023-05-12,스위트위드 주식회사,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620 ,무관,무관,무관,,    ,경기도 평택시 진위면 경기대로 1952 스위트위드(주),중소,경기지역본부,2023-05-04,1588-1519
884,2023-05-02,2023-05-02~2023-06-30,(주)케이티아이에스,안마사,계약직,월급,1900220 ,무관,무관,무관,,안마사    ,서울특별시 영등포구 여의대로 14 kt빌딩 10층 ktis 본사 (여의도동),대기업,강원지사,2023-05-02,1588-1519
885,2023-05-02,2023-05-02~2023-05-09,대한적십자사,생산·품질 사무원 및 관리원(그 외 분야),상용직,월급,2350000 ,무관,무관,무관,,    ,충청북도 음성군 감곡면 대학길232번길 16 단평리),중소,충북지사,2023-05-02,1588-1519
