연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
104,2022-12-28,2022-12-28~2023-01-11,서울신동중학교,환경 미화원,계약직,시급,11240,무관,0년개월,무관,,,서울특별시 서초구 나루터로 27 (잠원동),"공사,공공",서울동부지사,2022-12-28,1588-1519
102,2022-12-28,2022-12-28~2023-01-11,(주)삼화에이스,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9620,무관,0년개월,무관,,,서울특별시 서초구 반포대로22길 53 (서초동),중소,서울동부지사,2022-12-28,1588-1519
91,2022-12-28,2022-12-28~2023-01-03,서울이태원초등학교,도서 정리원,계약직,시급,11240,무관,0년개월,고졸,,,서울특별시 용산구 녹사평대로40길 19 (이태원동),"협회,단체",서울지역본부,2022-12-28,1588-1519
129,2022-12-28,2022-12-28~2023-02-28,서울특별시교육청,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),계약직,시급,9620,무관,무관,무관,,,서울특별시 종로구 송월길 48 (신문로2가),"공사,공공",서울지역본부,2022-12-28,1588-1519
83,2022-12-28,2022-12-28~2023-01-08,신한카드(주),사무 보조원(일반사업체),계약직,연봉,26400000,무관,무관,고졸,,,서울특별시 중구 마른내로 157-5 (광희동1가),대기업,서울지역본부,2022-12-28,1588-1519
226,2022-12-22,2022-12-22~2023-01-06,삼성생명보험(주),사무 보조원(일반사업체),계약직,시급,9160,무관,무관,무관,,,서울특별시 중구 세종대로 55 (태평로2가),대기업,서울동부지사,2022-12-28,1588-1519
97,2022-12-28,2022-12-28~2022-12-30,삼성카드(주),사무 보조원(일반사업체),계약직,월급,1122000,무관,무관,무관,,,서울특별시 중구 세종대로 67 (태평로2가),대기업,서울지역본부,2022-12-28,1588-1519
132,2022-12-28,2022-12-28~2023-01-15,행복한울 주식회사,세차원 및 운송장비 청소원,계약직,월급,1372540,무관,0년개월,무관,,,"서울특별시 중구 을지로 65 (을지로2가) (,SK텔레콤빌딩)",중소,광주지역본부,2022-12-28,1588-1519
133,2022-12-28,2022-12-28~2023-01-13,울주군시설관리공단,환경 미화원,계약직,월급,2000000,무관,0년개월,무관,,,울산광역시 울주군 범서읍 대리로 10 울주군시설관리공단,"공사,공공",울산지사,2022-12-28,1588-1519
173,2022-12-26,2022-12-26~2023-01-14,(주)두루가온누리,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,무관,무관,,,인천광역시 부평구 부흥북로36번길 4 (부평동)칠성빌딩 2층,중소,인천지사,2022-12-28,1588-1519
123,2022-12-28,2022-12-28~2023-03-27,고흥군청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,,전라남도 고흥군 고흥읍 흥양길 40 (옥하리),"공사,공공",전남지사,2022-12-28,1588-1519
127,2022-12-28,2022-12-28~2023-03-27,광양시장애인종합복지관,그 외 사회복지 종사원,계약직,시급,9620,무관,무관,무관,,,전라남도 광양시 광양읍 대림오성로 117 광양시장애인종합복지관,중소,전남지사,2022-12-28,1588-1519
119,2022-12-28,2022-12-28~2023-03-27,(사)한국시각장애인연합회광양시지회,단체 급식 보조원,계약직,월급,538720,무관,무관,무관,,,전라남도 광양시 광장로 1 (중동),"협회,단체",전남지사,2022-12-28,1588-1519
128,2022-12-28,2022-12-28~2023-03-27,(사)한국시각장애인연합회광양시지회,안마사,계약직,시급,9620,무관,무관,무관,,안마사,전라남도 광양시 광장로 1 (중동),"협회,단체",전남지사,2022-12-28,1588-1519
114,2022-12-28,2022-12-28~2023-03-27,광양시청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,,전라남도 광양시 시청로 33 광양시청 (중동),중소,전남지사,2022-12-28,1588-1519
118,2022-12-28,2022-12-28~2023-03-27,중마장애인복지관,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,538720,무관,무관,무관,,,전라남도 광양시 중마로 525 중마장애인복지관 (마동),중소,전남지사,2022-12-28,1588-1519
126,2022-12-28,2022-12-28~2023-03-27,전라남도장애인종합복지관,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,시급,9620,무관,무관,무관,,,전라남도 나주시 내영산1길 67 (삼영동),"협회,단체",전남지사,2022-12-28,1588-1519
131,2022-12-28,2022-12-28~2023-03-27,사)한국시각장애인연합회 나주지회,안마사,계약직,시급,9620,무관,무관,무관,,,"전라남도 나주시 봉황로 49 (부덕동) (부덕동,한국시각장애인연합회)",중소,전남지사,2022-12-28,1588-1519
124,2022-12-28,2022-12-28~2023-03-27,나주시청,그 외 사회복지 종사원,계약직,시급,9620,무관,무관,무관,,,전라남도 나주시 시청길 22 나주시청 (송월동),"공사,공공",전남지사,2022-12-28,1588-1519
111,2022-12-28,2022-12-28~2023-03-27,(사)대한안마사협회 전남지부,안마사,계약직,시급,9620,무관,무관,무관,,,전라남도 목포시 비파로108번길 7-1 (상동)3층,"협회,단체",전남지사,2022-12-28,1588-1519
105,2022-12-28,2022-12-28~2023-03-27,보성군,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,,전라남도 보성군 보성읍 송재로 165 (보성리),"공사,공공",전남지사,2022-12-28,1588-1519
108,2022-12-28,2022-12-28~2023-03-27,(사)한국시각장애인연합회보성군지회,안마사,계약직,시급,9620,무관,0년개월,무관,,안마사,"전라남도 보성군 보성읍 현충로 186 3층, (사)한국시각장애인연합회전남지부 보성군지회","협회,단체",전남지사,2022-12-28,1588-1519
121,2022-12-28,2022-12-28~2023-03-27,보성군장애인복지관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,무관,무관,무관,,,전라남도 보성군 보성읍 현충로 186 보성군장애인복지관,중소,전남지사,2022-12-28,1588-1519
93,2022-12-28,2022-12-28~2023-03-27,학교기업 다온(순천선혜학교),음료 조리사(바리스타 포함),계약직,시급,9620,무관,무관,무관,,,전라남도 순천시 비봉길 100 (조례동),"공사,공공",전남지사,2022-12-28,1588-1519
122,2022-12-28,2022-12-28~2023-03-27,순천장애인보호작업장,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,신입,무관,무관,,,전라남도 순천시 서면 임촌동길 90 순천장애인보호작업장,중소,전남지사,2022-12-28,1588-1519
135,2022-12-28,2022-12-28~2023-03-27,순천시장애인종합복지관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,무관,무관,무관,전산학·컴퓨터공학,,전라남도 순천시 서면 청소년수련원길 2 순천시장애인종합복지관,중소,전남지사,2022-12-28,1588-1519
82,2022-12-28,2022-12-28~2023-03-27,순천시청,사무 보조원(공공기관),계약직,월급,2010580,무관,무관,무관,,,전라남도 순천시 장명로 30 (장천동),"공사,공공",전남지사,2022-12-28,1588-1519
120,2022-12-28,2022-12-28~2023-03-27,(사)한국지체장애인협회순천시지회,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,무관,무관,무관,,,전라남도 순천시 중앙1길 30-16 사)전남지체장애인협회 순천시지회 (장천동),중소,전남지사,2022-12-28,1588-1519
106,2022-12-28,2022-12-28~2023-03-27,(사)한국시각장애인연합회 전남지부 순천지회,안마사,계약직,시급,9620,무관,무관,무관,,안마사,전라남도 순천시 중앙로 67 5층 (저전동),"협회,단체",전남지사,2022-12-28,1588-1519
113,2022-12-28,2022-12-28~2023-03-27,여수시청,그 외 사회복지 종사원,계약직,시급,9620,무관,무관,무관,,,전라남도 여수시 시청로 1 (학동),"공사,공공",전남지사,2022-12-28,1588-1519
107,2022-12-28,2022-12-28~2023-03-27,시각장애인연합회전남지부화순군지회,안마사,계약직,시급,9620,신입,무관,무관,,,전라남도 화순군 화순읍 광덕로 156 상가동 209호 (화순청전아파트),"협회,단체",전남지사,2022-12-28,1588-1519
134,2022-12-28,2022-12-28~2023-03-27,화순군청,그 외 사회복지 종사원,계약직,시급,9620,무관,무관,무관,,,전라남도 화순군 화순읍 동헌길 23 (훈리),개인,전남지사,2022-12-28,1588-1519
252,2022-12-21,2022-12-21~2023-01-31,전주선요양병원,의료 보조원,시간제,시급,9160,무관,0년개월,무관,,,전라북도 전주시 완산구 노송여울2길 134 전주선요양병원 (서노송동),중소,전북지사,2022-12-28,1588-1519
94,2022-12-28,2022-12-28~2023-02-28,케이에스피,식품 분야 단순 종사원,상용직,시급,9160,무관,0년개월,무관,,,제주특별자치도 제주시 한림읍 금능농공길 62-8 제주공장,개인,제주지사,2022-12-28,1588-1519
99,2022-12-28,2022-12-28~2023-03-27,(주)우룡실업,환경 미화원,계약직,월급,3500000,무관,0년개월,무관,,,충청남도 아산시 모종로 98-22 (모종동),중소,충남지사,2022-12-28,1588-1519
153,2022-12-27,2022-12-27~2023-01-16,주식회사 스튜디오비사이드,게임 프로그래머,상용직,월급,2010580,무관,0년개월,무관,,,경기도 성남시 분당구 판교역로 182 6층 (삼평동),중소,경기동부지사,2022-12-27,1588-1519
149,2022-12-27,2022-12-27~2022-12-30,바른몸안마원,안마사,상용직,시급,9620,무관,0년개월,무관,,,"경상남도 창원시 성산구 상남로 71 (상남동), 404호",개인,경남지사,2022-12-27,1588-1519
144,2022-12-27,2022-12-27~2023-01-20,경상북도립안동도서관,환경 미화원,상용직,시급,9160,무관,무관,무관,,,경상북도 안동시 안기천로 48 (당북동),"공사,공공",경북지사,2022-12-27,1588-1519
161,2022-12-27,2022-12-27~2023-01-20,경상북도립안동도서관,사서,계약직,시급,9160,무관,무관,무관,,,경상북도 안동시 안기천로 48 (당북동),"공사,공공",경북지사,2022-12-27,1588-1519
146,2022-12-27,2022-12-27~2022-12-31,영덕야성초등학교,환경 미화원,계약직,시급,9620,무관,0년개월,무관,,,경상북도 영덕군 영덕읍 덕곡길 96 영덕야성초등학교,"공사,공공",경북지사,2022-12-27,1588-1519
148,2022-12-27,2022-12-27~2022-12-31,울진고등학교,환경 미화원,계약직,시급,9620,무관,무관,무관,,,경상북도 울진군 울진읍 연지길 7 (연지리),"공사,공공",경북지사,2022-12-27,1588-1519
164,2022-12-27,2022-12-27~2023-03-26,농업회사법인(주)일광,식품 분야 단순 종사원,상용직,시급,9620,무관,무관,무관,,,경상북도 칠곡군 동명면 경북대로 860 농업회사법인 (주)일광,중소,대구지역본부,2022-12-27,1588-1519
160,2022-12-27,2022-12-27~2023-01-20,(주)흥화,직업 운동선수,상용직,시급,9160,무관,무관,무관,,,경상북도 포항시 남구 괴동로 209 (주) 흥화 (괴동동),대기업,경북지사,2022-12-27,1588-1519
143,2022-12-27,2022-12-27~2022-12-31,포항해양과학고등학교,환경 미화원,계약직,시급,9620,무관,무관,무관,,,경상북도 포항시 북구 여남포길21번길 18 (여남동),"공사,공공",경북지사,2022-12-27,1588-1519
140,2022-12-27,2022-12-27~2022-12-31,포항여자전자고등학교,사무 보조원(공공기관),계약직,시급,9620,무관,0년개월,무관,,,경상북도 포항시 북구 용흥로291번길 19 (용흥동),"공사,공공",경북지사,2022-12-27,1588-1519
139,2022-12-27,2022-12-27~2022-12-31,경북과학고등학교,환경 미화원,계약직,시급,9620,무관,0년개월,무관,,,경상북도 포항시 북구 우미길 93 (용흥동),"공사,공공",경북지사,2022-12-27,1588-1519
141,2022-12-27,2022-12-27~2022-12-31,포항흥해공업고등학교,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),계약직,시급,9620,무관,0년개월,무관,,,경상북도 포항시 북구 흥해읍 옥성리 376번지,"공사,공공",경북지사,2022-12-27,1588-1519
147,2022-12-27,2022-12-27~2022-12-31,경상북도교육청영일도서관,사서,계약직,시급,9620,무관,0년개월,무관,,,경상북도 포항시 북구 흥해읍 흥해로 101 영일도서관,"공사,공공",경북지사,2022-12-27,1588-1519
150,2022-12-27,2022-12-27~2023-01-31,농업회사법인한두레농산(주),식품 분야 단순 종사원,상용직,시급,9620,무관,무관,무관,,,광주광역시 광산구 왕버들로 207 (수완동141-1번지)                        농업회사법인한두레농산㈜ (수완동),중소,광주지역본부,2022-12-27,1588-1519
158,2022-12-27,2022-12-27~2023-01-31,광주씨티병원,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",계약직,월급,1382639,무관,무관,무관,,,광주광역시 남구 서문대로654번길 5 광주씨티병원,중소,광주지역본부,2022-12-27,1588-1519
165,2022-12-27,2022-12-27~2023-01-31,(주)세스코 대구동부지사,사무 보조원(일반사업체),계약직,연봉,15400000,무관,무관,무관,,,대구광역시 동구 안심로 280 (동호동) 표충빌딩 5층,대기업,대구지역본부,2022-12-27,1588-1519
162,2022-12-27,2022-12-27~2023-01-31,주식회사대헌정밀,자동차 부분품 조립·검사원,상용직,시급,9620,무관,0년개월,무관,,,부산광역시 기장군 장안읍 명례산단6로 140 (주)대헌정밀,중소,부산지역본부,2022-12-27,1588-1519
154,2022-12-27,2022-12-27~2023-03-24,부산대학교병원,기타 보건·의료 서비스 종사원,시간제,시급,9610,무관,무관,무관,,,부산광역시 서구 구덕로 179 (아미동1가),"공사,공공",부산지역본부,2022-12-27,1588-1519
155,2022-12-27,2022-12-27~2023-03-24,동아대학교의료원,기타 보건·의료 서비스 종사원,시간제,시급,9610,무관,무관,무관,,,부산광역시 서구 대신공원로 26 (동대신동3가),중소,부산지역본부,2022-12-27,1588-1519
137,2022-12-27,2022-12-27~2023-01-06,착한식판,주방 보조원(일반 음식점),상용직,월급,1080000,무관,0년개월,무관,,,서울특별시 강남구 개포로17길 13-5 (개포동) 101호,중소,서울동부지사,2022-12-27,1588-1519
151,2022-12-27,2022-12-27~2023-01-31,도시마을협동조합,환경 미화원,계약직,시급,9620,무관,무관,무관,,,"서울특별시 강서구 강서로 462 대룡드림타워-1, 208호",중소,서울동부지사,2022-12-27,1588-1519
242,2022-12-21,2022-12-21~2023-02-28,(주)사조대림,직업 운동선수,계약직,시급,9620,무관,0년개월,무관,,,"서울특별시 서초구 남부순환로 2159 (방배동), (주) 사조대림",대기업,제주지사,2022-12-27,1588-1519
152,2022-12-27,2022-12-27~2023-02-27,쿠팡 주식회사,마케팅·광고·홍보·상품기획 사무원,계약직,월급,2100000,무관,무관,무관,,,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,2022-12-27,1588-1519
